date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:20:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:01%20GMT	http://jessicapphotography.com/english/?p=18	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f3/english/index.html073575b3716398185104175a18564140	(from http://jessicapphotography.com/english/investment)
13:20:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:02%20GMT	http://jessicapphotography.com/english/?p=1261	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/8e/english/index.html4511ea4b0cab48ad18106a48337f75c9	(from http://jessicapphotography.com/english/press)
13:20:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:03%20GMT	http://jessicapphotography.com/english/?p=17	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/12/english/index.htmld8eb89fb76aa8813cdc7c4cf0f5d2e5c	(from http://jessicapphotography.com/english/portfolio)
13:20:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:03%20GMT	http://jessicapphotography.com/english/portfolio/the-expecting/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/20/english/portfolio/the-expecting/index.html	(from http://jessicapphotography.com/english/portfolio)
13:20:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:03%20GMT	http://jessicapphotography.com/english/portfolio/the-tiniest/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/41/english/portfolio/the-tiniest/index.html	(from http://jessicapphotography.com/english/portfolio)
13:20:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:04%20GMT	http://jessicapphotography.com/english/portfolio/the-discoverers/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/4e/english/portfolio/the-discoverers/index.html	(from http://jessicapphotography.com/english/portfolio)
13:20:04	40950/40950	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:03%20GMT	http://jessicapphotography.com/english/newsblog/page/2	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b6/english/newsblog/page/2.html	(from http://jessicapphotography.com/english/newsblog)
13:20:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:04%20GMT	http://jessicapphotography.com/english/portfolio/the-curious/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5c/english/portfolio/the-curious/index.html	(from http://jessicapphotography.com/english/portfolio)
13:20:08	23766/23766	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:04%20GMT	http://jessicapphotography.com/english/archives/1443	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/81/english/archives/1443.html	(from http://jessicapphotography.com/english/newsblog)
13:20:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:05%20GMT	http://jessicapphotography.com/english/portfolio/relationships/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ef/english/portfolio/relationships/index.html	(from http://jessicapphotography.com/english/portfolio)
13:20:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:05%20GMT	http://jessicapphotography.com/english/portfolio/the-inquiring/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/0c/english/portfolio/the-inquiring/index.html	(from http://jessicapphotography.com/english/portfolio)
13:20:09	31359/31359	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:05%20GMT	http://jessicapphotography.com/english/archives/author/admin	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/78/english/archives/author/admin.html	(from http://jessicapphotography.com/english/newsblog)
13:20:10	31957/31957	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:09%20GMT	http://jessicapphotography.com/english/archives/category/jessica-photography	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f2/english/archives/category/jessica-photography.html	(from http://jessicapphotography.com/english/newsblog)
13:20:11	31454/31454	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:10%20GMT	http://jessicapphotography.com/english/archives/category/private	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f4/english/archives/category/private.html	(from http://jessicapphotography.com/english/newsblog)
13:20:12	23524/23524	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:11%20GMT	http://jessicapphotography.com/english/archives/1438	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/24/english/archives/1438.html	(from http://jessicapphotography.com/english/newsblog)
13:20:12	24693/24693	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:12%20GMT	http://jessicapphotography.com/english/archives/1433	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/9e/english/archives/1433.html	(from http://jessicapphotography.com/english/newsblog)
13:20:13	24012/24012	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:13%20GMT	http://jessicapphotography.com/english/archives/1429	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f4/english/archives/1429.html	(from http://jessicapphotography.com/english/newsblog)
13:20:14	31723/31723	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:13%20GMT	http://jessicapphotography.com/english/archives/category/photoshoots	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/73/english/archives/category/photoshoots.html	(from http://jessicapphotography.com/english/newsblog)
13:20:15	25064/25064	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:14%20GMT	http://jessicapphotography.com/english/archives/1424	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/72/english/archives/1424.html	(from http://jessicapphotography.com/english/newsblog)
13:20:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:17%20GMT	http://jessicapphotography.com/english/?p=3	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e0/english/index.html220735b2831beee988dbf3e81cc873b3	(from http://jessicapphotography.com/english/contactform)
13:20:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:18%20GMT	http://jessicapphotography.com/english/?p=1344	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/48/english/index.htmlc9189a92f4bc4f34dea4f3d2571cf9e8	(from http://jessicapphotography.com/english/berlinlove)
13:20:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:19%20GMT	http://jessicapphotography.com/english/?p=1351	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e0/english/index.html48d33f332c15f6b116d045f5edc748d4	(from http://jessicapphotography.com/english/mamalove)
13:20:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:19%20GMT	http://jessicapphotography.com/english/?p=1348	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ab/english/index.html0a644df29e16c3dfd7eaa34409e91b1e	(from http://jessicapphotography.com/english/foodlove)
13:20:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:23%20GMT	http://jessicapphotography.com/english/?p=1363	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/3e/english/index.htmld233e39e2a9269e15d88f4634780ef6e	(from http://jessicapphotography.com/english/shoplove)
13:20:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:23%20GMT	http://jessicapphotography.com/english/?p=1359	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/55/english/index.html01d16b7bf8945cab6a1de420b08e8940	(from http://jessicapphotography.com/english/photolove)
13:20:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:24%20GMT	http://jessicapphotography.com/english/?p=1356	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/88/english/index.htmlcbbe1367d72fd9791a02b923a657098a	(from http://jessicapphotography.com/english/more-favourites)
13:20:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:20:27%20GMT	http://jessicapphotography.com/english/?p=24	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/6b/english/index.html2cf9e112b3bcde0a177a56a1cffce460	(from http://jessicapphotography.com/english/legal-notice)
13:20:28	2/2	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:27%20GMT	http://jessicapphotography.com/deutsch/wp-content/plugins/doptg/frontend-ajax.php	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/7f/deutsch/wp-content/plugins/doptg/frontend-ajax.html	(from http://jessicapphotography.com/deutsch/portfolio/die-erwartungsvollen/)
13:20:32	46286/46286	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:30%20GMT	http://jessicapphotography.com/deutsch/newsblog/page/3/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ad/deutsch/newsblog/page/3/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:32	29537/29537	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:31%20GMT	http://jessicapphotography.com/deutsch/2014/05/happy-papaday/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/3e/deutsch/2014/05/happy-papaday/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:32	32615/32615	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:31%20GMT	http://jessicapphotography.com/deutsch/2014/08/fotoshooting-baby-familie-potsdam/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/12/deutsch/2014/08/fotoshooting-baby-familie-potsdam/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:34	30617/30617	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:32%20GMT	http://jessicapphotography.com/deutsch/2014/07/mentoring-sessions/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a9/deutsch/2014/07/mentoring-sessions/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:38	35058/35058	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:32%20GMT	http://jessicapphotography.com/deutsch/category/fotoshoots/baby/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/94/deutsch/category/fotoshoots/baby/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:38	41322/41322	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:33%20GMT	http://jessicapphotography.com/deutsch/category/fotoshoots/familie/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/39/deutsch/category/fotoshoots/familie/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:40	40191/40191	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:34%20GMT	http://jessicapphotography.com/deutsch/category/promotions/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/0e/deutsch/category/promotions/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:40	30928/30928	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:38%20GMT	http://jessicapphotography.com/deutsch/2014/07/hiking/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/4b/deutsch/2014/07/hiking/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:40	35365/35365	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:39%20GMT	http://jessicapphotography.com/deutsch/2014/07/sommerlieblinge/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/dc/deutsch/2014/07/sommerlieblinge/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:41	29291/29291	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:39%20GMT	http://jessicapphotography.com/deutsch/2014/07/4579/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/30/deutsch/2014/07/4579/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:42	32462/32462	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:40%20GMT	http://jessicapphotography.com/deutsch/2014/07/fotoshooting-schwangerschaft/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/86/deutsch/2014/07/fotoshooting-schwangerschaft/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:42	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:20:42%20GMT	http://jessicapphotography.com/deutsch/2014/09/nach-dem-kindergarten-ii/trackback/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/93/deutsch/2014/09/nach-dem-kindergarten-ii/trackback/index.html	(from http://jessicapphotography.com/deutsch/2014/09/nach-dem-kindergarten-ii/)
13:20:42	32124/32124	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:41%20GMT	http://jessicapphotography.com/deutsch/category/fotoshoots/schwangerschaft/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/3c/deutsch/category/fotoshoots/schwangerschaft/index.html	(from http://jessicapphotography.com/deutsch/newsblog/page/2/)
13:20:47	37682/37682	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:43%20GMT	http://jessicapphotography.com/deutsch/author/admin/page/2/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/16/deutsch/author/admin/page/2/index.html	(from http://jessicapphotography.com/deutsch/author/admin/)
13:20:47	37797/37797	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:43%20GMT	http://jessicapphotography.com/deutsch/category/jessica-photography/page/2/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/db/deutsch/category/jessica-photography/page/2/index.html	(from http://jessicapphotography.com/deutsch/category/jessica-photography/)
13:20:52	39236/39236	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:47%20GMT	http://jessicapphotography.com/deutsch/category/privat/page/2/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/4c/deutsch/category/privat/page/2/index.html	(from http://jessicapphotography.com/deutsch/category/privat/)
13:20:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:20:48%20GMT	http://jessicapphotography.com/deutsch/2014/09/nach-dem-kindergarten/trackback/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/70/deutsch/2014/09/nach-dem-kindergarten/trackback/index.html	(from http://jessicapphotography.com/deutsch/2014/09/nach-dem-kindergarten/)
13:20:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:20:53%20GMT	http://jessicapphotography.com/deutsch/2014/08/momente/trackback/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/21/deutsch/2014/08/momente/trackback/index.html	(from http://jessicapphotography.com/deutsch/2014/08/momente/)
13:20:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:20:53%20GMT	http://jessicapphotography.com/deutsch/2014/08/fotoshooting-junggesellinnenabschied/trackback/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/2f/deutsch/2014/08/fotoshooting-junggesellinnenabschied/trackback/index.html	(from http://jessicapphotography.com/deutsch/2014/08/fotoshooting-junggesellinnenabschied/)
13:20:58	38596/38596	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:58%20GMT	http://jessicapphotography.com/deutsch/category/fotoshoots/page/2/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a5/deutsch/category/fotoshoots/page/2/index.html	(from http://jessicapphotography.com/deutsch/category/fotoshoots/)
13:20:59	27425/27425	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:58%20GMT	http://jessicapphotography.com/english/portfolio/the-expecting	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/7a/english/portfolio/the-expecting.html	(from http://jessicapphotography.com/english/portfolio/the-expecting/)
13:20:59	29798/29798	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:58%20GMT	http://jessicapphotography.com/deutsch/2014/02/fotoshooting-baby-sneakpeek/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b4/deutsch/2014/02/fotoshooting-baby-sneakpeek/index.html	(from http://jessicapphotography.com/deutsch/category/fotoshoots/)
13:20:59	30714/30714	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:20:58%20GMT	http://jessicapphotography.com/deutsch/2014/05/fotoshooting-baby/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/9d/deutsch/2014/05/fotoshooting-baby/index.html	(from http://jessicapphotography.com/deutsch/category/fotoshoots/)
13:21:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:21:00%20GMT	http://jessicapphotography.com/deutsch/2014/08/am-see/trackback/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/84/deutsch/2014/08/am-see/trackback/index.html	(from http://jessicapphotography.com/deutsch/2014/08/am-see/)
13:21:00	13540/13540	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:00%20GMT	http://jessicapphotography.com/english/portfolio/the-tiniest	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a3/english/portfolio/the-tiniest.html	(from http://jessicapphotography.com/english/portfolio/the-tiniest/)
13:21:01	32733/32733	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:01%20GMT	http://jessicapphotography.com/english/portfolio/the-discoverers	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/87/english/portfolio/the-discoverers.html	(from http://jessicapphotography.com/english/portfolio/the-discoverers/)
13:21:02	23883/23883	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:01%20GMT	http://jessicapphotography.com/english/portfolio/the-curious	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e9/english/portfolio/the-curious.html	(from http://jessicapphotography.com/english/portfolio/the-curious/)
13:21:02	25659/25659	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:02%20GMT	http://jessicapphotography.com/english/portfolio/the-inquiring	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/d4/english/portfolio/the-inquiring.html	(from http://jessicapphotography.com/english/portfolio/the-inquiring/)
13:21:03	73341/73341	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:03%20GMT	http://jessicapphotography.com/english/portfolio/relationships	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/2e/english/portfolio/relationships.html	(from http://jessicapphotography.com/english/portfolio/relationships/)
13:21:05	34104/34104	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:03%20GMT	http://jessicapphotography.com/english/newsblog/page/3	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/24/english/newsblog/page/3.html	(from http://jessicapphotography.com/english/newsblog/page/2)
13:21:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:21:05%20GMT	http://jessicapphotography.com/english/newsblog/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/91/english/newsblog/index.html	(from http://jessicapphotography.com/english/newsblog/page/2)
13:21:05	24456/24456	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:05%20GMT	http://jessicapphotography.com/english/archives/1418	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/21/english/archives/1418.html	(from http://jessicapphotography.com/english/newsblog/page/2)
13:21:06	22662/22662	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:21:06%20GMT	http://jessicapphotography.com/english/archives/1379	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ce/english/archives/1379.html	(from http://jessicapphotography.com/english/newsblog/page/2)
